Mercedes-AMG GT3 2020,baseline,hard
Speed (KPH),-180,-170,-160,-150,-140,-130,-120,-110,-100,-90,-80,-70,-60,-50,-40,-30,-20
108,,,,,,,,,,,,,,23.670111,21.197899,17.025179,11.804110
109,,,,,,,,,,,,,,23.566853,21.202000,17.087084,11.867258
110,,,,,,,,,,,,,,23.452845,21.193766,17.143831,11.936503
111,,,,,,,,,,,,,,23.324015,21.175362,17.195131,11.996773
112,,,,,,,,,,,,,,23.181705,21.146646,17.243612,12.055017
113,,,,,,,,,,,,,,23.037800,21.107393,17.287006,12.108596
114,,,,,,,,,,,,,,22.903313,21.059839,17.324713,12.164171
115,,,,,,,,,,,,,,22.759581,21.005318,17.356752,12.221993
116,,,,,,,,,,,,,,22.618931,20.949383,17.383568,12.280273
117,,,,,,,,,,,,,,22.487276,20.891806,17.403803,12.341516
118,,,,,,,,,,,,,,22.375072,20.834032,17.419369,12.396565
119,,,,,,,,,,,,,,22.261269,20.779016,17.431843,12.445232
120,,,,,,,,,,,,,,22.148102,20.729494,17.439270,12.494407
121,,,,,,,,,,,,,,22.098959,20.682653,17.444111,12.539071
122,,,,,,,,,,,,,,22.055347,20.638405,17.448702,12.580407
123,,,,,,,,,,,,,,22.003805,20.587336,17.452692,12.622827
124,,,,,,,,,,,,,,,20.529915,17.457457,12.663961
125,,,,,,,,,,,,,,,20.464916,17.463648,12.702545
126,,,,,,,,,,,,,,,20.395597,17.470161,12.735347
127,,,,,,,,,,,,,,,20.382820,17.477064,12.767816
128,,,,,,,,,,,,,,,20.380516,17.483303,12.796031
129,,,,,,,,,,,,,,,20.387377,17.408432,
130,,,,,,,,,,,,,,,20.372547,17.413523,
131,,,,,,,,,,,,,,,20.333883,17.416187,
132,,,,,,,,,,,,,,,20.311861,17.415974,
133,,,,,,,,,,,,,,,20.298826,17.411949,
134,,,,,,,,,,,,,,,20.273016,17.403206,
135,,,,,,,,,,,,,,,20.252542,17.418819,
136,,,,,,,,,,,,,,,20.248594,17.456717,
137,,,,,,,,,,,,,,,20.242033,17.510321,
138,,,,,,,,,,,,,,,20.218889,17.546261,
139,,,,,,,,,,,,,,,20.210255,17.578037,
